LogIntensity,ResolutionRange
3.086449,5.77-5.56
6.221699,5.77-5.56
3.252465,5.77-5.56
5.839489,5.77-5.56
1.151668,5.77-5.56
5.763723,5.77-5.56
6.398509,5.77-5.56
5.582394,5.77-5.56
3.443279,5.77-5.56
3.739295,5.77-5.56
4.690243,5.77-5.56
7.154363,5.77-5.56
4.720863,5.77-5.56
3.814432,5.77-5.56
6.386248,5.77-5.56
6.520815,5.77-5.56
3.272755,5.77-5.56
4.542240,5.77-5.56
5.190563,5.77-5.56
5.084380,5.77-5.56
5.035544,5.77-5.56
6.037150,5.77-5.56
6.998313,5.77-5.56
5.724078,5.77-5.56
6.293245,5.77-5.56
7.252866,5.77-5.56
4.776113,5.77-5.56
7.369269,5.77-5.56
6.728573,5.77-5.56
3.739295,5.77-5.56
5.818903,5.77-5.56
4.473619,5.77-5.56
5.829719,5.77-5.56
4.544905,5.77-5.56
4.774079,5.77-5.56
4.829271,5.77-5.56
5.231200,5.77-5.56
5.613128,5.77-5.56
6.493102,5.77-5.56
4.867984,5.77-5.56
3.468046,5.77-5.56
3.580696,5.77-5.56
3.672392,5.77-5.56
3.421546,5.77-5.56
3.700345,5.77-5.56
5.724078,5.77-5.56
4.574778,5.77-5.56
4.294117,5.77-5.56
5.458995,5.77-5.56
6.461523,5.77-5.56
5.490948,5.77-5.56
2.956685,5.77-5.56
6.847478,5.77-5.56
4.190538,5.77-5.56
5.798556,5.77-5.56
5.818796,5.77-5.56
6.855388,5.77-5.56
1.375294,5.77-5.56
4.550660,5.77-5.56
3.579964,5.77-5.56
5.490948,5.77-5.56
7.237762,5.77-5.56
6.756291,5.77-5.56
4.607118,5.77-5.56
2.309916,5.77-5.56
3.015783,5.77-5.56
6.376466,5.77-5.56
5.048394,5.77-5.56
5.033059,5.77-5.56
7.339248,5.77-5.56
5.818796,5.77-5.56
6.333820,5.77-5.56
6.801929,5.77-5.56
1.715560,5.77-5.56
6.312822,5.77-5.56
6.386248,5.77-5.56
4.902697,5.77-5.56
4.694156,5.77-5.56
6.928006,5.77-5.56
5.594275,5.77-5.56
7.237762,5.77-5.56
5.224393,5.77-5.56
4.513661,5.77-5.56
5.946926,5.77-5.56
5.078644,5.77-5.56
4.209583,5.77-5.56
4.855364,5.77-5.56
6.001996,5.77-5.56
4.891077,5.77-5.56
5.224393,5.77-5.56
7.194860,5.77-5.56
4.776113,5.77-5.56
1.375294,5.77-5.56
-0.029154,5.77-5.56
3.993372,5.77-5.56
5.061791,5.77-5.56
4.294117,5.77-5.56
5.070189,5.77-5.56
4.390546,5.77-5.56
4.729994,5.77-5.56
2.956685,5.77-5.56
5.975935,5.77-5.56
5.826644,5.77-5.56
6.420293,5.77-5.56
3.475474,5.77-5.56
5.190563,5.77-5.56
6.607469,5.77-5.56
3.154240,5.77-5.56
2.661661,5.77-5.56
4.374201,5.77-5.56
5.401751,5.77-5.56
2.423997,5.77-5.56
-0.181206,5.77-5.56
4.919034,5.77-5.56
5.798556,5.77-5.56
5.029376,5.77-5.56
3.883598,5.77-5.56
2.073309,5.77-5.56
4.423038,5.77-5.56
5.048394,5.77-5.56
2.655422,5.77-5.56
3.908218,5.77-5.56
4.646629,5.77-5.56
6.610483,5.77-5.56
4.351469,5.77-5.56
7.456140,5.77-5.56
5.232143,5.77-5.56
5.080578,5.77-5.56
3.883598,5.77-5.56
4.793323,5.77-5.56
4.058391,5.77-5.56
8.284726,5.77-5.56
5.763723,5.77-5.56
3.908218,5.77-5.56
5.368535,5.77-5.56
5.594275,5.77-5.56
5.599742,5.77-5.56
5.903862,5.77-5.56
3.993372,5.77-5.56
4.737179,5.77-5.56
6.858315,5.77-5.56
3.597008,5.77-5.56
7.456140,5.77-5.56
4.174672,5.77-5.56
4.214228,5.77-5.56
2.309916,5.77-5.56
5.078644,5.77-5.56
3.051647,5.77-5.56
4.584374,5.77-5.56
4.784813,5.77-5.56
3.626215,5.77-5.56
4.524197,5.77-5.56
3.700345,5.77-5.56
6.858315,5.77-5.56
3.626215,5.77-5.56
3.460638,5.77-5.56
2.907920,5.77-5.56
4.303676,5.77-5.56
5.826644,5.77-5.56
6.764831,5.77-5.56
5.458995,5.77-5.56
4.584374,5.77-5.56
7.138908,5.77-5.56
5.013968,5.77-5.56
4.861941,5.77-5.56
-0.181206,5.77-5.56
4.638360,5.77-5.56
4.473619,5.77-5.56
5.054577,5.77-5.56
4.513661,5.77-5.56
6.354353,5.77-5.56
2.974859,5.77-5.56
4.919034,5.77-5.56
3.986725,5.77-5.56
3.181662,5.77-5.56
4.780117,5.77-5.56
5.369667,5.77-5.56
7.339248,5.77-5.56
1.394039,5.77-5.56
4.793323,5.77-5.56
5.419596,5.77-5.56
6.324202,5.77-5.56
5.361484,5.77-5.56
4.451917,5.77-5.56
2.423997,5.77-5.56
4.093294,5.77-5.56
5.975935,5.77-5.56
4.694156,5.77-5.56
7.611661,5.77-5.56
6.101450,5.77-5.56
5.197390,5.77-5.56
5.031303,5.77-5.56
2.073309,5.77-5.56
-0.029154,5.77-5.56
5.031303,5.77-5.56
3.717616,5.77-5.56
1.826374,5.77-5.56
0.021876,5.77-5.56
4.195363,5.77-5.56
1.531954,5.77-5.56
5.903862,5.77-5.56
5.778056,5.77-5.56
6.001996,5.77-5.56
6.460846,5.77-5.56
4.672335,5.77-5.56
4.190538,5.77-5.56
3.784076,5.77-5.56
2.661661,5.77-5.56
3.208038,5.77-5.56
0.670002,5.77-5.56
5.946926,5.77-5.56
3.421546,5.77-5.56
3.911289,5.77-5.56
5.198929,5.77-5.56
4.646629,5.77-5.56
5.054577,5.77-5.56
5.336873,5.77-5.56
1.720979,5.77-5.56
5.541244,5.77-5.56
4.551237,5.77-5.56
7.139935,5.77-5.56
4.093294,5.77-5.56
5.933513,5.77-5.56
1.936863,5.77-5.56
4.195715,5.77-5.56
3.814432,5.77-5.56
5.413888,5.77-5.56
4.845723,5.77-5.56
4.551237,5.77-5.56
4.949903,5.77-5.56
5.463169,5.77-5.56
6.354353,5.77-5.56
4.690243,5.77-5.56
3.988296,5.77-5.56
5.883390,5.77-5.56
3.281957,5.77-5.56
5.661240,5.77-5.56
4.445433,5.77-5.56
3.086449,5.77-5.56
3.988296,5.77-5.56
4.855364,5.77-5.56
5.342885,5.77-5.56
5.258995,5.77-5.56
1.833505,5.77-5.56
5.247118,5.77-5.56
4.351469,5.77-5.56
4.574778,5.77-5.56
5.070189,5.77-5.56
5.450801,5.77-5.56
5.937358,5.77-5.56
7.555081,5.77-5.56
2.225710,5.77-5.56
4.542240,5.77-5.56
5.562795,5.77-5.56
6.376466,5.77-5.56
6.420293,5.77-5.56
6.021519,5.77-5.56
4.672335,5.77-5.56
3.690463,5.77-5.56
5.247118,5.77-5.56
6.753050,5.77-5.56
3.284899,5.77-5.56
6.018519,5.77-5.56
4.287123,5.77-5.56
2.575633,5.77-5.56
2.248787,5.77-5.56
5.357144,5.77-5.56
4.808433,5.77-5.56
5.029376,5.77-5.56
5.198929,5.77-5.56
4.717336,5.77-5.56
5.178725,5.77-5.56
5.995697,5.77-5.56
5.349880,5.77-5.56
4.867984,5.77-5.56
5.545052,5.77-5.56
4.727392,5.77-5.56
3.252357,5.77-5.56
6.569328,5.77-5.56
7.611661,5.77-5.56
7.811659,5.77-5.56
4.911593,5.77-5.56
6.037150,5.77-5.56
2.068068,5.77-5.56
5.661240,5.77-5.56
5.336873,5.77-5.56
1.151668,5.77-5.56
3.998379,5.77-5.56
7.811659,5.77-5.56
6.607469,5.77-5.56
5.613128,5.77-5.56
4.928353,5.77-5.56
5.233990,5.77-5.56
6.009216,5.77-5.56
6.398509,5.77-5.56
3.443279,5.77-5.56
7.262415,5.77-5.56
6.493102,5.77-5.56
6.258812,5.77-5.56
3.848418,5.77-5.56
5.258995,5.77-5.56
6.536353,5.77-5.56
5.013968,5.77-5.56
2.217351,5.77-5.56
4.050816,5.77-5.56
4.997919,5.77-5.56
5.562795,5.77-5.56
2.652870,5.77-5.56
5.933513,5.77-5.56
5.369667,5.77-5.56
6.461523,5.77-5.56
4.720863,5.77-5.56
4.829271,5.77-5.56
5.995697,5.77-5.56
6.312822,5.77-5.56
4.784813,5.77-5.56
5.401751,5.77-5.56
2.907920,5.77-5.56
3.382401,5.77-5.56
3.015783,5.77-5.56
4.845723,5.77-5.56
1.539933,5.77-5.56
5.342885,5.77-5.56
3.672392,5.77-5.56
1.715560,5.77-5.56
5.818903,5.77-5.56
0.661344,5.77-5.56
6.753050,5.77-5.56
2.068068,5.77-5.56
6.868724,5.77-5.56
4.195715,5.77-5.56
5.914735,5.77-5.56
5.934043,5.77-5.56
3.848418,5.77-5.56
6.910057,5.77-5.56
4.882680,5.77-5.56
1.720979,5.77-5.56
4.390546,5.77-5.56
7.544994,5.77-5.56
6.868724,5.77-5.56
6.136987,5.77-5.56
4.737179,5.77-5.56
5.053333,5.77-5.56
6.052771,5.77-5.56
6.928006,5.77-5.56
7.555081,5.77-5.56
6.910057,5.77-5.56
6.844693,5.77-5.56
4.928353,5.77-5.56
5.589847,5.77-5.56
3.281957,5.77-5.56
5.778056,5.77-5.56
3.986725,5.77-5.56
5.035544,5.77-5.56
1.394039,5.77-5.56
4.808433,5.77-5.56
0.021876,5.77-5.56
4.287123,5.77-5.56
6.021519,5.77-5.56
3.468046,5.77-5.56
4.374201,5.77-5.56
-0.034506,5.77-5.56
5.545052,5.77-5.56
5.231960,5.77-5.56
5.883390,5.77-5.56
5.233990,5.77-5.56
6.998313,5.77-5.56
5.061791,5.77-5.56
3.475474,5.77-5.56
5.712260,5.77-5.56
5.034235,5.77-5.56
5.232143,5.77-5.56
5.034235,5.77-5.56
7.544994,5.77-5.56
4.050816,5.77-5.56
4.524197,5.77-5.56
5.599742,5.77-5.56
5.934043,5.77-5.56
6.756889,5.77-5.56
5.784906,5.77-5.56
5.357144,5.77-5.56
0.661344,5.77-5.56
-0.034506,5.77-5.56
4.358715,5.56-5.43
5.929091,5.56-5.43
6.619989,5.56-5.43
5.866715,5.56-5.43
4.705866,5.56-5.43
-1.599756,5.56-5.43
5.859023,5.56-5.43
6.444164,5.56-5.43
4.462594,5.56-5.43
3.858710,5.56-5.43
0.641590,5.56-5.43
6.289051,5.56-5.43
4.125840,5.56-5.43
4.796181,5.56-5.43
3.170746,5.56-5.43
2.368884,5.56-5.43
3.342867,5.56-5.43
4.569049,5.56-5.43
5.897435,5.56-5.43
5.049270,5.56-5.43
6.562292,5.56-5.43
6.094635,5.56-5.43
5.450793,5.56-5.43
5.086272,5.56-5.43
5.880225,5.56-5.43
7.004682,5.56-5.43
3.389985,5.56-5.43
6.047262,5.56-5.43
6.214102,5.56-5.43
4.563383,5.56-5.43
6.197526,5.56-5.43
6.253731,5.56-5.43
4.569049,5.56-5.43
6.289051,5.56-5.43
4.335577,5.56-5.43
2.017452,5.56-5.43
4.066553,5.56-5.43
4.524715,5.56-5.43
5.932115,5.56-5.43
4.125840,5.56-5.43
6.228605,5.56-5.43
5.743740,5.56-5.43
4.357380,5.56-5.43
5.449165,5.56-5.43
3.002295,5.56-5.43
4.855057,5.56-5.43
5.825185,5.56-5.43
4.177946,5.56-5.43
4.491849,5.56-5.43
5.179638,5.56-5.43
3.706274,5.56-5.43
2.289500,5.56-5.43
5.475267,5.56-5.43
5.179727,5.56-5.43
4.767248,5.56-5.43
2.826847,5.56-5.43
4.800754,5.56-5.43
6.556144,5.56-5.43
4.887555,5.56-5.43
4.519544,5.56-5.43
5.420220,5.56-5.43
5.870506,5.56-5.43
3.729158,5.56-5.43
3.557284,5.56-5.43
4.735353,5.56-5.43
5.897435,5.56-5.43
4.845915,5.56-5.43
4.246126,5.56-5.43
6.135806,5.56-5.43
5.339308,5.56-5.43
3.229170,5.56-5.43
1.021165,5.56-5.43
4.596287,5.56-5.43
6.130187,5.56-5.43
7.384793,5.56-5.43
3.556361,5.56-5.43
6.214102,5.56-5.43
4.740405,5.56-5.43
4.684655,5.56-5.43
4.825432,5.56-5.43
6.220720,5.56-5.43
6.547629,5.56-5.43
6.598883,5.56-5.43
6.562185,5.56-5.43
3.143356,5.56-5.43
4.538202,5.56-5.43
5.619098,5.56-5.43
3.807987,5.56-5.43
6.161965,5.56-5.43
4.887555,5.56-5.43
4.586285,5.56-5.43
5.374362,5.56-5.43
6.391662,5.56-5.43
6.996371,5.56-5.43
2.826847,5.56-5.43
3.903659,5.56-5.43
4.289062,5.56-5.43
4.671188,5.56-5.43
3.868100,5.56-5.43
2.676131,5.56-5.43
6.338175,5.56-5.43
4.246801,5.56-5.43
5.118293,5.56-5.43
5.091763,5.56-5.43
6.549574,5.56-5.43
6.745580,5.56-5.43
6.549574,5.56-5.43
7.718508,5.56-5.43
5.420184,5.56-5.43
2.593122,5.56-5.43
5.339308,5.56-5.43
3.282552,5.56-5.43
2.289500,5.56-5.43
4.406649,5.56-5.43
3.423605,5.56-5.43
5.420184,5.56-5.43
7.718508,5.56-5.43
5.929091,5.56-5.43
4.066553,5.56-5.43
2.328934,5.56-5.43
3.807987,5.56-5.43
2.875067,5.56-5.43
4.152976,5.56-5.43
5.578433,5.56-5.43
7.311154,5.56-5.43
2.666428,5.56-5.43
4.099596,5.56-5.43
4.019250,5.56-5.43
5.350794,5.56-5.43
5.237800,5.56-5.43
3.785403,5.56-5.43
5.075098,5.56-5.43
5.870476,5.56-5.43
4.845915,5.56-5.43
7.429232,5.56-5.43
5.067768,5.56-5.43
4.519544,5.56-5.43
3.229170,5.56-5.43
7.311154,5.56-5.43
4.152932,5.56-5.43
4.406649,5.56-5.43
5.389683,5.56-5.43
2.918370,5.56-5.43
4.030882,5.56-5.43
4.332287,5.56-5.43
6.161965,5.56-5.43
6.376586,5.56-5.43
4.974335,5.56-5.43
6.310300,5.56-5.43
2.666428,5.56-5.43
5.645576,5.56-5.43
4.286598,5.56-5.43
6.289064,5.56-5.43
5.382349,5.56-5.43
5.382349,5.56-5.43
4.996357,5.56-5.43
3.903659,5.56-5.43
2.808532,5.56-5.43
2.368884,5.56-5.43
5.645576,5.56-5.43
4.991506,5.56-5.43
7.459433,5.56-5.43
4.246801,5.56-5.43
6.338175,5.56-5.43
4.735353,5.56-5.43
6.310300,5.56-5.43
6.433065,5.56-5.43
6.712961,5.56-5.43
5.870104,5.56-5.43
4.180418,5.56-5.43
5.932115,5.56-5.43
2.143718,5.56-5.43
3.593565,5.56-5.43
5.217691,5.56-5.43
3.038206,5.56-5.43
5.640942,5.56-5.43
3.599045,5.56-5.43
3.563977,5.56-5.43
7.062161,5.56-5.43
3.688008,5.56-5.43
5.118293,5.56-5.43
4.033293,5.56-5.43
5.075098,5.56-5.43
5.463827,5.56-5.43
6.328321,5.56-5.43
3.557284,5.56-5.43
5.977865,5.56-5.43
5.049312,5.56-5.43
7.019526,5.56-5.43
5.067768,5.56-5.43
5.557727,5.56-5.43
4.437169,5.56-5.43
5.555099,5.56-5.43
3.366910,5.56-5.43
3.734356,5.56-5.43
6.598883,5.56-5.43
5.374362,5.56-5.43
5.450793,5.56-5.43
5.832157,5.56-5.43
5.241401,5.56-5.43
3.729158,5.56-5.43
2.540725,5.56-5.43
1.300459,5.56-5.43
4.573413,5.56-5.43
3.785403,5.56-5.43
3.173679,5.56-5.43
3.385856,5.56-5.43
2.078731,5.56-5.43
4.491849,5.56-5.43
6.993022,5.56-5.43
4.180418,5.56-5.43
5.350794,5.56-5.43
5.273312,5.56-5.43
3.342867,5.56-5.43
4.093167,5.56-5.43
4.830591,5.56-5.43
4.523510,5.56-5.43
4.659622,5.56-5.43
0.055624,5.56-5.43
6.883390,5.56-5.43
5.620863,5.56-5.43
5.420220,5.56-5.43
7.004682,5.56-5.43
5.358623,5.56-5.43
6.699853,5.56-5.43
6.656259,5.56-5.43
4.558673,5.56-5.43
5.389683,5.56-5.43
4.723910,5.56-5.43
4.800754,5.56-5.43
5.581562,5.56-5.43
4.933226,5.56-5.43
2.665429,5.56-5.43
6.561160,5.56-5.43
5.483191,5.56-5.43
4.177946,5.56-5.43
6.102728,5.56-5.43
4.180856,5.56-5.43
6.084536,5.56-5.43
5.981360,5.56-5.43
1.966103,5.56-5.43
2.924653,5.56-5.43
6.590012,5.56-5.43
3.516395,5.56-5.43
4.524715,5.56-5.43
5.664876,5.56-5.43
5.927371,5.56-5.43
6.562292,5.56-5.43
3.494763,5.56-5.43
4.953086,5.56-5.43
3.389985,5.56-5.43
7.019526,5.56-5.43
6.279202,5.56-5.43
6.562185,5.56-5.43
3.436662,5.56-5.43
5.743740,5.56-5.43
4.099596,5.56-5.43
2.143718,5.56-5.43
4.933226,5.56-5.43
5.832157,5.56-5.43
3.980302,5.56-5.43
3.038206,5.56-5.43
5.640942,5.56-5.43
6.197526,5.56-5.43
4.437169,5.56-5.43
5.475851,5.56-5.43
5.562247,5.56-5.43
7.459433,5.56-5.43
6.169543,5.56-5.43
7.243659,5.56-5.43
2.540725,5.56-5.43
5.286921,5.56-5.43
6.993022,5.56-5.43
4.767248,5.56-5.43
4.705866,5.56-5.43
5.927371,5.56-5.43
4.215826,5.56-5.43
1.292235,5.56-5.43
4.649950,5.56-5.43
3.641751,5.56-5.43
5.866715,5.56-5.43
4.883982,5.56-5.43
1.700830,5.56-5.43
4.037679,5.56-5.43
0.055624,5.56-5.43
5.475851,5.56-5.43
6.699853,5.56-5.43
8.284726,5.56-5.43
5.609616,5.56-5.43
4.019747,5.56-5.43
5.459755,5.56-5.43
3.749520,5.56-5.43
5.179638,5.56-5.43
4.033293,5.56-5.43
3.556361,5.56-5.43
1.300459,5.56-5.43
6.305802,5.56-5.43
6.228605,5.56-5.43
6.561160,5.56-5.43
4.596287,5.56-5.43
3.804931,5.56-5.43
6.254770,5.56-5.43
4.286598,5.56-5.43
6.094635,5.56-5.43
6.254770,5.56-5.43
3.143356,5.56-5.43
6.121522,5.56-5.43
3.002295,5.56-5.43
4.540059,5.56-5.43
4.264886,5.56-5.43
5.466316,5.56-5.43
5.809132,5.56-5.43
5.859978,5.56-5.43
4.235894,5.56-5.43
3.593565,5.56-5.43
4.459482,5.56-5.43
5.098257,5.56-5.43
4.180856,5.56-5.43
5.825185,5.56-5.43
1.658173,5.56-5.43
7.239173,5.56-5.43
3.563977,5.56-5.43
3.868100,5.56-5.43
5.707622,5.56-5.43
3.749520,5.56-5.43
2.924653,5.56-5.43
4.152976,5.56-5.43
4.284011,5.56-5.43
6.391662,5.56-5.43
5.859023,5.56-5.43
4.825432,5.56-5.43
7.239173,5.56-5.43
4.912610,5.56-5.43
4.019747,5.56-5.43
4.573413,5.56-5.43
3.088296,5.56-5.43
4.558673,5.56-5.43
5.358623,5.56-5.43
7.243659,5.56-5.43
5.680955,5.56-5.43
4.587056,5.56-5.43
6.484376,5.56-5.43
5.527387,5.56-5.43
5.620863,5.56-5.43
6.135806,5.56-5.43
7.062161,5.56-5.43
6.712961,5.56-5.43
6.376586,5.56-5.43
6.279202,5.56-5.43
5.206099,5.56-5.43
4.830591,5.56-5.43
2.078731,5.56-5.43
6.102728,5.56-5.43
4.538202,5.56-5.43
5.807195,5.56-5.43
3.641751,5.56-5.43
5.819960,5.56-5.43
1.700830,5.56-5.43
3.088296,5.56-5.43
5.443456,5.56-5.43
4.093167,5.56-5.43
2.827258,5.56-5.43
3.282552,5.56-5.43
2.328934,5.56-5.43
5.774739,5.56-5.43
4.284011,5.56-5.43
5.443456,5.56-5.43
4.215826,5.56-5.43
2.017452,5.56-5.43
4.796181,5.56-5.43
3.514165,5.56-5.43
2.808532,5.56-5.43
7.272957,5.56-5.43
2.593122,5.56-5.43
5.981360,5.56-5.43
4.246126,5.56-5.43
4.659622,5.56-5.43
4.649950,5.56-5.43
5.042781,5.56-5.43
2.665429,5.56-5.43
5.378251,5.56-5.43
4.045181,5.56-5.43
5.091763,5.56-5.43
5.012025,5.56-5.43
5.839866,5.56-5.43
6.547629,5.56-5.43
4.723910,5.56-5.43
5.049674,5.56-5.43
7.617014,5.56-5.43
5.326646,5.56-5.43
5.807195,5.56-5.43
3.170746,5.56-5.43
5.179821,5.56-5.43
3.366910,5.56-5.43
5.609616,5.56-5.43
6.121522,5.56-5.43
7.047706,5.56-5.43
4.883982,5.56-5.43
7.617014,5.56-5.43
5.839994,5.56-5.43
-1.599756,5.56-5.43
6.556144,5.56-5.43
5.286921,5.56-5.43
3.980302,5.56-5.43
1.233142,5.56-5.43
3.706274,5.56-5.43
4.045181,5.56-5.43
2.154286,5.56-5.43
5.042781,5.56-5.43
4.139509,5.56-5.43
3.688008,5.56-5.43
5.809132,5.56-5.43
5.049674,5.56-5.43
4.740405,5.56-5.43
4.378153,5.56-5.43
4.332287,5.56-5.43
4.662792,5.56-5.43
3.671340,5.56-5.43
7.384793,5.56-5.43
5.179727,5.56-5.43
5.483191,5.56-5.43
4.019250,5.56-5.43
3.173679,5.56-5.43
4.563383,5.56-5.43
4.953086,5.56-5.43
4.265097,5.56-5.43
4.523510,5.56-5.43
1.978616,5.56-5.43
6.444164,5.56-5.43
5.378251,5.56-5.43
4.684683,5.56-5.43
5.098257,5.56-5.43
6.590012,5.56-5.43
7.272957,5.56-5.43
4.587056,5.56-5.43
4.855057,5.56-5.43
5.565620,5.56-5.43
5.459755,5.56-5.43
5.206099,5.56-5.43
3.816771,5.56-5.43
4.684655,5.56-5.43
5.839994,5.56-5.43
6.619989,5.56-5.43
5.078751,5.56-5.43
4.601001,5.56-5.43
4.289062,5.56-5.43
4.235894,5.56-5.43
5.527387,5.56-5.43
3.734356,5.56-5.43
5.839866,5.56-5.43
5.619098,5.56-5.43
7.429232,5.56-5.43
1.021165,5.56-5.43
2.469721,5.56-5.43
4.180141,5.56-5.43
5.859978,5.56-5.43
6.305802,5.56-5.43
5.179821,5.56-5.43
5.078751,5.56-5.43
6.047262,5.56-5.43
5.880225,5.56-5.43
4.955029,5.56-5.43
5.870476,5.56-5.43
4.030882,5.56-5.43
5.819960,5.56-5.43
6.883390,5.56-5.43
4.601001,5.56-5.43
4.540059,5.56-5.43
3.599045,5.56-5.43
3.516395,5.56-5.43
4.139509,5.56-5.43
3.816771,5.56-5.43
3.158036,5.56-5.43
3.423605,5.56-5.43
3.436662,5.56-5.43
4.586285,5.56-5.43
2.918370,5.56-5.43
7.047706,5.56-5.43
4.662792,5.56-5.43
4.462594,5.56-5.43
4.459482,5.56-5.43
4.684683,5.56-5.43
4.996357,5.56-5.43
5.977865,5.56-5.43
6.084536,5.56-5.43
5.353827,5.56-5.43
4.974335,5.56-5.43
1.454428,5.56-5.43
5.353827,5.56-5.43
2.676131,5.56-5.43
5.870506,5.56-5.43
5.012025,5.56-5.43
4.037679,5.56-5.43
6.996371,5.56-5.43
3.587191,5.56-5.43
7.207124,5.56-5.43
5.716916,5.56-5.43
5.707622,5.56-5.43
3.514165,5.56-5.43
2.875067,5.56-5.43
2.469721,5.56-5.43
3.671340,5.56-5.43
4.568456,5.56-5.43
6.745580,5.56-5.43
5.562247,5.56-5.43
1.978616,5.56-5.43
4.671188,5.56-5.43
1.454428,5.56-5.43
5.680955,5.56-5.43
5.466316,5.56-5.43
4.358715,5.56-5.43
5.578433,5.56-5.43
7.207124,5.56-5.43
5.086272,5.56-5.43
4.264886,5.56-5.43
3.635275,5.56-5.43
4.568456,5.56-5.43
3.635275,5.56-5.43
5.237800,5.56-5.43
6.289064,5.56-5.43
3.858710,5.56-5.43
5.664876,5.56-5.43
4.180141,5.56-5.43
2.827258,5.56-5.43
4.152932,5.56-5.43
5.565620,5.56-5.43
0.641590,5.56-5.43
5.475267,5.56-5.43
4.912610,5.56-5.43
3.587191,5.56-5.43
6.130187,5.56-5.43
5.326646,5.56-5.43
4.955029,5.56-5.43
6.433065,5.56-5.43
1.812011,5.56-5.43
1.812011,5.56-5.43
6.328321,5.56-5.43
3.804931,5.56-5.43
6.484376,5.56-5.43
6.169543,5.56-5.43
1.292235,5.56-5.43
4.378153,5.56-5.43
3.494763,5.56-5.43
5.581562,5.56-5.43
5.049270,5.56-5.43
1.658173,5.56-5.43
4.335577,5.56-5.43
4.357380,5.56-5.43
1.966103,5.56-5.43
4.265097,5.56-5.43
6.253731,5.56-5.43
5.449165,5.56-5.43
5.716916,5.56-5.43
3.385856,5.56-5.43
5.870104,5.56-5.43
5.241401,5.56-5.43
3.158036,5.56-5.43
6.656259,5.56-5.43
4.991506,5.56-5.43
5.217691,5.56-5.43
5.555099,5.56-5.43
5.049312,5.56-5.43
5.557727,5.56-5.43
5.463827,5.56-5.43
1.233142,5.56-5.43
5.273312,5.56-5.43
6.220720,5.56-5.43
2.154286,5.56-5.43
4.971925,5.43-5.28
5.735994,5.43-5.28
3.824644,5.43-5.28
3.174028,5.43-5.28
3.174028,5.43-5.28
1.391708,5.43-5.28
6.137075,5.43-5.28
5.277593,5.43-5.28
3.085030,5.43-5.28
5.200220,5.43-5.28
3.624085,5.43-5.28
3.939449,5.43-5.28
3.082009,5.43-5.28
6.628108,5.43-5.28
2.575765,5.43-5.28
6.199593,5.43-5.28
4.761360,5.43-5.28
1.757630,5.43-5.28
5.551601,5.43-5.28
4.873016,5.43-5.28
6.918512,5.43-5.28
2.910524,5.43-5.28
6.136627,5.43-5.28
6.427092,5.43-5.28
4.721431,5.43-5.28
4.842381,5.43-5.28
6.445890,5.43-5.28
1.812111,5.43-5.28
4.761321,5.43-5.28
2.812711,5.43-5.28
5.515168,5.43-5.28
4.372808,5.43-5.28
4.093157,5.43-5.28
2.896416,5.43-5.28
6.061164,5.43-5.28
3.631690,5.43-5.28
3.918775,5.43-5.28
6.524168,5.43-5.28
4.456240,5.43-5.28
2.910524,5.43-5.28
5.334280,5.43-5.28
4.632424,5.43-5.28
5.588243,5.43-5.28
1.785410,5.43-5.28
4.246653,5.43-5.28
5.356201,5.43-5.28
5.954479,5.43-5.28
4.456240,5.43-5.28
5.552955,5.43-5.28
5.496929,5.43-5.28
5.520935,5.43-5.28
5.154793,5.43-5.28
6.602798,5.43-5.28
6.694163,5.43-5.28
4.648129,5.43-5.28
5.978700,5.43-5.28
3.337071,5.43-5.28
6.602798,5.43-5.28
4.718423,5.43-5.28
3.023925,5.43-5.28
1.812111,5.43-5.28
5.365291,5.43-5.28
4.831600,5.43-5.28
1.785410,5.43-5.28
6.225073,5.43-5.28
1.413891,5.43-5.28
5.961497,5.43-5.28
5.024778,5.43-5.28
3.322625,5.43-5.28
7.071593,5.43-5.28
4.718423,5.43-5.28
4.731106,5.43-5.28
1.757630,5.43-5.28
4.664584,5.43-5.28
3.528302,5.43-5.28
5.909940,5.43-5.28
4.090161,5.43-5.28
5.340738,5.43-5.28
4.226549,5.43-5.28
4.864012,5.43-5.28
7.069837,5.43-5.28
5.413671,5.43-5.28
5.244662,5.43-5.28
2.859028,5.43-5.28
6.137075,5.43-5.28
5.310898,5.43-5.28
4.311910,5.43-5.28
4.283463,5.43-5.28
0.838211,5.43-5.28
3.354116,5.43-5.28
3.387010,5.43-5.28
5.707300,5.43-5.28
2.812711,5.43-5.28
4.437904,5.43-5.28
6.169003,5.43-5.28
3.690346,5.43-5.28
3.606886,5.43-5.28
5.454057,5.43-5.28
-1.259816,5.43-5.28
5.955819,5.43-5.28
6.504821,5.43-5.28
3.839143,5.43-5.28
3.337071,5.43-5.28
4.089099,5.43-5.28
3.500591,5.43-5.28
4.845528,5.43-5.28
5.720295,5.43-5.28
5.257891,5.43-5.28
3.606925,5.43-5.28
7.030667,5.43-5.28
3.085030,5.43-5.28
5.077874,5.43-5.28
2.624256,5.43-5.28
3.357447,5.43-5.28
7.241588,5.43-5.28
4.721431,5.43-5.28
2.513649,5.43-5.28
5.496929,5.43-5.28
5.924282,5.43-5.28
4.864012,5.43-5.28
6.604035,5.43-5.28
6.136627,5.43-5.28
4.673399,5.43-5.28
5.154793,5.43-5.28
